ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,gaji_min,gaji_max,jumlah_ms,rasio_formasi_ms,persen_kelulusan
Pemerintah Kab. Bogor,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"Pemerintah Kabupaten Bogor | Dinas Tanaman Pangan, Hortikultura dan Perkebunan | Bidang Prasarana Pertanian",1,2785700,5000000,29,1:29,3.448275862068965
Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENATA KELOLA PERTAMBANGAN,PEMERINTAH KABUPATEN BOJONEGORO | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PEREKONOMIAN DAN SUMBER DAYA ALAM,1,2785700,7760450,29,1:29,3.448275862068965
Pemerintah Kab. Bojonegoro,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN BOJONEGORO | DINAS KETAHANAN PANGAN DAN PERTANIAN,1,2785700,8427950,29,1:29,3.448275862068965
Pemerintah Kab. Bojonegoro,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BOJONEGORO | RSUD Padangan,1,3000000,5000000,32,1:32,3.125
Pemerintah Kab. Bojonegoro,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BOJONEGORO | RSU Dr. R. Sosodoro Djatikoesoemo,1,3000000,5000000,10,1:10,10.0
Pemerintah Kab. Bojonegoro,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN BOJONEGORO | DINAS KESEHATAN,1,3000000,5000000,13,1:13,7.692307692307693
Pemerintah Kab. Brebes,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN BREBES | DINAS PERHUBUNGAN | BIDANG LALU LINTAS,1,2228560,3175698,39,1:39,2.564102564102564
Pemerintah Kab. Buru Selatan,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Ketahanan Pangan | Bidang Distribusi Pangan,1,2800000,3500000,3,1:3,33.33333333333333
Pemerintah Kab. Buru Selatan,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN BURU SELATAN | Sekretariat Daerah | Dinas Pertanian | Bidang Prasarana, Sarana dan Penyuluhan",1,2800000,3500000,11,1:11,9.090909090909092
Pemerintah Kab. Deiyai,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN DEIYAI | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG SUMBER DAYA AIR | Seksi Operasi dan Pemeliharaan,1,2900000,3800000,8,1:8,12.5
Pemerintah Kab. Dharmasraya,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN DHARMASRAYA | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG CIPTA KARYA,1,2531558,2856018,19,1:19,5.263157894736842
Pemerintah Kab. Ende,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,Pemerintah Kabupaten Ende | Dinas Pertanian | Bidang Prasarana dan Sarana Pertanian,5,2000000,3000000,0,,0.0
Pemerintah Kab. Fak-Fak,CPNS,UMUM (NON OAP),PENATA KELOLA KELAUTAN DAN PERIKANAN,"Pemerintah Kabupaten Fakfak | Dinas Perikanan dan Kelautan Kabupaten Fakfak | Bidang Pemberdayaan Masyarakat Pesisir dan Pulau-pulau Kecil | Seksi Tata Ruang, Pengelolaan dan Konservasi Wilayah Pesisir dan Pulau-pulau Kecil",1,3200000,4200000,19,1:19,5.263157894736842
Pemerintah Kab. Fak-Fak,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA KELAUTAN DAN PERIKANAN,"Pemerintah Kabupaten Fakfak | Dinas Perikanan dan Kelautan Kabupaten Fakfak | Bidang Pemberdayaan Masyarakat Pesisir dan Pulau-pulau Kecil | Seksi Tata Ruang, Pengelolaan dan Konservasi Wilayah Pesisir dan Pulau-pulau Kecil",4,3200000,4200000,14,1:4,28.57142857142857
Pemerintah Kab. Flores Timur,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kabupaten Flores Timur | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Bina Marga,1,3000000,6000000,7,1:7,14.28571428571428
Pemerintah Kab. Flores Timur,CPNS,UMUM,"PENGAWAS ENERGI BARU, TERBARUKAN, DAN KONSERVASI ENERGI",Pemerintah Kabupaten Flores Timur | Sekretariat Daerah | Asisten Perekonomian Dan Pembangunan | Bagian Sumber Daya Alam,1,3000000,6000000,15,1:15,6.666666666666667
Pemerintah Kab. Flores Timur,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Pemerintah Kabupaten Flores Timur | Dinas Perhubungan | Bidang Perhubungan Darat,2,3000000,6000000,44,1:22,4.545454545454546
Pemerintah Kab. Flores Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Flores Timur | Dinas Pekerjaan Umum dan Penataan Ruang | Sekretariat,1,3000000,6000000,33,1:33,3.03030303030303
Pemerintah Kab. Gresik,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Gresik | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pengelolaan Informasi Administrasi Kependudukan,1,2780000,3400000,7,1:7,14.28571428571428
Pemerintah Kab. Gresik,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Gresik | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pelayanan Pencatatan Sipil,1,2780000,3400000,8,1:8,12.5
Pemerintah Kab. Gresik,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Gresik | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pelayanan Pendaftaran Penduduk,1,2780000,3400000,8,1:8,12.5
Pemerintah Kab. Gresik,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Gresik | Dinas Perhubungan | Bidang Tata Kelola Prasarana Perhubungan | Seksi Pengembangan Teknologi Perhubungan,4,2780000,3400000,106,1:26,3.773584905660377
Pemerintah Kab. Gresik,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Gresik | Dinas Kependudukan dan Pencatatan Sipil | Sekretariat Dinas Kependudukan dan Pencatatan Sipil | Sub Bagian Umum dan Kepegawaian,1,2780000,3400000,17,1:17,5.88235294117647
Pemerintah Kab. Jepara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN JEPARA | DINAS PERHUBUNGAN | BIDANG LALU LINTAS JALAN | SEKSI PRASARANA DAN FASILITAS PERLENGKAPAN JALAN,1,2000000,6000000,12,1:12,8.333333333333332
Pemerintah Kab. Kapuas Hulu,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,Pemerintah Kab. Kapuas hulu | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Jasa Konstruksi,1,2785700,3285700,6,1:6,16.66666666666666
Pemerintah Kab. Kapuas Hulu,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,"Pemerintah Kab. Kapuas hulu | Dinas Pekerjaan Umum dan Penataan Ruang | UPT Daerah Pemeliharaan Jalan, Jembatan, Irigasi dan Drainase I",1,2785700,3285700,6,1:6,16.66666666666666
Pemerintah Kab. Kapuas Hulu,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kab. Kapuas hulu | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Bangunan Gedung dan Jalan Lingkungan,1,2785700,3285700,18,1:18,5.555555555555555
Pemerintah Kab. Karimun,CPNS,UMUM,"PENGAWAS ENERGI BARU, TERBARUKAN, DAN KONSERVASI ENERGI","PEMERINTAH KAB. KARIMUN | DINAS KOPERASI USAHA MIKRO, PERDAGANGAN DAN ENERGI SUMBER DAYA MINERAL | BIDANG ENERGI DAN SUMBER DAYA MINERAL",1,2228560,4326186,17,1:17,5.88235294117647
Pemerintah Kab. Kaur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,PEMERINTAH KABUPATEN KAUR | DINAS PERIKANAN | Kepala Bidang Perikanan Budidaya,1,2485900,5000000,3,1:3,33.33333333333333
Pemerintah Kab. Kaur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN KAUR | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,1,2785700,5000000,7,1:7,14.28571428571428
Pemerintah Kab. Kerinci,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS TANAMAN PANGAN DAN HORTIKULTURA | UPTD Balai Produksi Benih Tanaman Pangan dan Hortikultura,3,2785700,6331513,32,1:11,9.375
Pemerintah Kab. Kerinci,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS TANAMAN PANGAN DAN HORTIKULTURA | BIDANG PRASARANA DAN SARANA,2,2785700,6331513,9,1:4,22.22222222222222
Pemerintah Kab. Kolaka Utara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Kolaka Utara | Sekretariat Daerah | Dinas Kebakaran | Bidang Sarana dan Laboratorium,1,2785700,2785700,2,1:2,50.0
Pemerintah Kab. Konawe Selatan,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Dinas Perumahan, Kawasan Permukiman Dan Pertanahan | Bidang Kawasan Permukiman",1,2785700,3585700,4,1:4,25.0
Pemerintah Kab. Kotabaru,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN KOTABARU | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | UPTD PERALATAN DAN LABORATORIUM | SUB BAGIAN TATA USAHA,2,2785700,7166024,0,,0.0
Pemerintah Kab. Kotabaru,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN KOTABARU | DINAS PARIWISATA, PEMUDA DAN OLAHRAGA | BIDANG DESTINASI PARIWISATA",4,2785700,7166024,34,1:8,11.76470588235294
Pemerintah Kab. Kotabaru,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN KOTABARU | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG BINA MARGA,2,2785700,7166024,0,,0.0
Pemerintah Kab. Kotabaru,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN KOTABARU | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | UPTD SISTEM PENGELOLAAN AIR MINUM | SUB BAGIAN TATA USAHA,2,2785700,7166024,0,,0.0
Pemerintah Kab. Kotabaru,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | UPTD RUMAH SAKIT UMUM DAERAH SENGAYAM,6,2785700,7166024,72,1:12,8.333333333333332
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Kabupaten Kotawaringin Timur | DINAS PERIKANAN | BIDANG PENGELOLAAN DAN PENGEMBANGAN PERIKANAN BUDIDAYA,1,2785700,3790378,3,1:3,33.33333333333333
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Kabupaten Kotawaringin Timur | DINAS PERIKANAN | UPTD PERIKANAN BUDIDAYA AIR TAWAR,1,2785700,3790378,1,1:1,100.0
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Kabupaten Kotawaringin Timur | DINAS PERIKANAN | BIDANG PENGELOLAAN PERIKANAN TANGKAP,1,2785700,3790378,7,1:7,14.28571428571428
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Kotawaringin Timur | DINAS LINGKUNGAN HIDUP | UPTD PENGELOLAAN SAMPAH | SUB BAGIAN TATA USAHA,1,2785700,3790378,1,1:1,100.0
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Kotawaringin Timur | DINAS PERHUBUNGAN | BIDANG SARANA DAN PRASARANA,2,2785700,3790378,14,1:7,14.28571428571428
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Kotawaringin Timur | RSUD dr. MURJANI | WAKIL DIREKTUR PELAYANAN KESEHATAN | BIDANG PELAYANAN PENUNJANG,2,2785700,3790378,7,1:4,28.57142857142857
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"Pemerintah Kabupaten Kotawaringin Timur | DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN | BIDANG CIPTA KARYA",3,2785700,3790378,18,1:6,16.66666666666666
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"Pemerintah Kabupaten Kotawaringin Timur | DINAS SUMBER DAYA AIR, BINA MARGA, BINA KONSTRUKSI PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | BIDANG SUMBER DAYA AIR",1,2785700,3790378,1,1:1,100.0
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"Pemerintah Kabupaten Kotawaringin Timur | DINAS SUMBER DAYA AIR, BINA MARGA, BINA KONSTRUKSI PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | BIDANG BINA MARGA",1,2785700,3790378,2,1:2,50.0
Pemerintah Kab. Kupang,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS PERTANIAN DAN KETAHANAN PANGAN | BIDANG PRASANA, SARANA DAN PENYULUHAN - DINAS PERTANIAN DAN KETAHANAN PANGAN",1,2000000,4000000,7,1:7,14.28571428571428
Pemerintah Kab. Kutai Timur,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS TANAMAN PANGAN, HORTIKULTURA DAN PETERNAKAN | BIDANG PRASARANA, SARANA DAN PENYULUHAN",2,2785700,9834489,28,1:14,7.142857142857142
Pemerintah Kab. Kutai Timur,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERKEBUNAN | BIDANG SARANA DAN PRASARANA,2,2785700,9834489,18,1:9,11.11111111111111
Pemerintah Kab. Labuhanbatu Utara,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN LABUHANBATU UTARA | DINAS  PERTANIAN | KELOMPOK JABATAN FUNGSIONAL,1,2785700,3203600,1,1:1,100.0
Pemerintah Kab. Lamongan,CPNS,UMUM,PENGAWAS JARINGAN UTILITAS,PEMERINTAH KABUPATEN LAMONGAN | DINAS PEKERJAAN UMUM SUMBER DAYA AIR | BIDANG BINA PENATAGUNAAN SUMBER DAYA AIR,1,3000000,4500000,9,1:9,11.11111111111111
Pemerintah Kab. Lamongan,CPNS,UMUM,PENGAWAS JARINGAN UTILITAS,PEMERINTAH KABUPATEN LAMONGAN | DINAS PEKERJAAN UMUM SUMBER DAYA AIR | BIDANG PEMBANGUNAN DAN REHABILITASI,1,3000000,4500000,10,1:10,10.0
Pemerintah Kab. Lamongan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LAMONGAN | RUMAH SAKIT UMUM DAERAH DR. SOEGIRI | WAKIL DIREKTUR PELAYANAN DAN PENUNJANG | BIDANG PENUNJANG,2,3000000,4500000,11,1:6,18.18181818181818
Pemerintah Kab. Lamongan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LAMONGAN | RUMAH SAKIT UMUM DAERAH NGIMBANG | BIDANG PENUNJANG | SEKSI PENUNJANG NON MEDIK,2,3000000,4500000,14,1:7,14.28571428571428
Pemerintah Kab. Lamongan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LAMONGAN | DINAS PEKERJAAN UMUM SUMBER DAYA AIR | BIDANG OPERASI DAN PEMELIHARAAN,2,3000000,4500000,22,1:11,9.090909090909092
Pemerintah Kab. Lamongan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LAMONGAN | RUMAH SAKIT UMUM DAERAH KARANGKEMBANG | SEKSI PELAYANAN PENUNJANG MEDIK DAN NON MEDIK,4,3000000,4500000,114,1:28,3.508771929824561
Pemerintah Kab. Landak,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"Pemerintah Kabupaten Landak | Dinas Ketahanan Pangan, Pertanian dan Perikanan | BIdang Prasarana dan Sarana Pertanian",2,3000000,5000000,18,1:9,11.11111111111111
Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,"PEMERINTAH KABUPATEN LEBONG | DINAS PEKERJAAN UMUM, PENATAAN RUANG DAN PERHUBUNGAN",2,2785700,4575200,14,1:7,14.28571428571428
Pemerintah Kab. Lumajang,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KABUPATEN LUMAJANG | SEKRETARIAT DAERAH | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN,2,3200000,5200000,50,1:25,4.0
Pemerintah Kab. Lumajang,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KABUPATEN LUMAJANG | SEKRETARIAT DAERAH | DINAS PEKERJAAN UMUM DAN TATA RUANG | BIDANG TEKNIS DAN KONTRUKSI,1,3200000,5200000,17,1:17,5.88235294117647
Pemerintah Kab. Luwu Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LUWU TIMUR | DINAS PERHUBUNGAN | BIDANG ANGKUTAN JALAN | SEKSI ANGKUTAN,1,3000000,4000000,1,1:1,100.0
Pemerintah Kab. Luwu Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LUWU TIMUR | DINAS PERHUBUNGAN | BIDANG PELAYARAN | SEKSI KEPELABUHANAN,2,3000000,4000000,20,1:10,10.0
Pemerintah Kab. Luwu Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN LUWU TIMUR | DINAS PERHUBUNGAN | BIDANG LALULINTAS DAN KESELAMATAN JALAN | SEKSI REKAYASALALULINTAS, FASILITAS KESELAMATAN JALAN DAN PENERANGAN JALAN UMUM",2,3000000,4000000,30,1:15,6.666666666666667
Pemerintah Kab. Luwu Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LUWU TIMUR | DINAS PERHUBUNGAN | BIDANG PELAYARAN | SEKSI ANGKUTAN PELAYARAN RAKYAT DAN ANGKUTAN SUNGAI DANAU DAN PENYEBRANGAN,2,3000000,4000000,5,1:2,40.0
Pemerintah Kab. Luwu Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LUWU TIMUR | DINAS PERHUBUNGAN | BIDANG ANGKUTAN JALAN | SEKSI TERMINAL DAN PERPARKIRAN,1,3000000,4000000,1,1:1,100.0
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | DINAS KESEHATAN PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | PUSKESMAS LONG BAGUN/UJOH BILANG | SUB BAGIAN TATA USAHA,1,3400000,7000000,0,,0.0
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | DINAS KESEHATAN PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | PUSKESMAS LAHAM | SUB BAGIAN TATA USAHA,1,3400000,7000000,0,,0.0
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | DINAS KESEHATAN PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | PUSKESMAS MAMAHAK BESAR | SUB BAGIAN TATA USAHA,1,3400000,7000000,0,,0.0
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | DINAS PERHUBUNGAN | BIDANG PRASARANA DAN KESELAMATAN | SEKSI PRASARANA,2,3400000,7000000,8,1:4,25.0
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH | BIDANG SARANA DAN PRASARANA",1,3400000,7000000,1,1:1,100.0
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | DINAS KESEHATAN PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | PUSKESMAS LONG HUBUNG | SUB BAGIAN TATA USAHA,1,3400000,7000000,1,1:1,100.0
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua | Seksi Pelaksana Wilayah II,1,9400000,10000000,5,1:5,20.0
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua Barat | Seksi Pelaksana Wilayah I,1,9400000,10000000,2,1:2,50.0
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua | Seksi Pelaksana Wilayah I,1,9400000,10000000,3,1:3,33.33333333333333
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Kepatuhan Intern | Subdirektorat Pembinaan dan Pengembangan Kepatuhan Intern dan Manajemen Risiko,1,9400000,10000000,3,1:3,33.33333333333333
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Prasarana Strategis | Subdirektorat Wilayah I,2,9400000,10000000,5,1:2,40.0
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Prasarana Strategis | Subdirektorat Perencanaan Teknis Prasarana Strategis,2,9400000,10000000,7,1:4,28.57142857142857
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Prasarana Strategis | Subdirektorat Wilayah II,1,9400000,10000000,2,1:2,50.0
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Sekretariat Direktorat Jenderal Cipta Karya | Bagian Keuangan, Pengelolaan Barang Milik Negara dan Barang Persediaan Bencana",1,9400000,10000000,2,1:2,50.0
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Riau,3,9400000,10000000,48,1:16,6.25
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Sulawesi Barat | Seksi Pelaksana Wilayah I,1,9400000,10000000,3,1:3,33.33333333333333
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM (ASISTEN III) | BAGIAN UMUM,1,3400000,7000000,0,,0.0
Pemerintah Kab. Maluku Barat Daya,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN MALUKU BARAT DAYA | DINAS PERTANIAN DAN PANGAN | BIDANG PRASARANA, SARANA DAN PENYULUHAN",7,3203600,4321200,16,1:2,43.75
